tradeId,runId,전략,코인페어,타임프레임,방향,체결가,수량,수수료,슬리피지,손익,누적손익,신호이유,시장레짐,체결일시
62064,328,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-DOGE,H1,SELL,180.27654300,43498.00552486,3920.83503171,0.10000000,-47203.41668421,-205779.09518422,손절 — 저가 180.00000000 ≤ SL 180.45700000,TREND,2022-01-27 02:00:00
66150,406,COMPOSITE_REGIME_ROUTER,KRW-DOGE,H1,SELL,180.27654300,43498.00552486,3920.83503171,0.10000000,-47203.41668421,-205779.09518422,손절 — 저가 180.00000000 ≤ SL 180.45700000,TREND,2022-01-27 02:00:00
61792,327,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-DOGE,H1,SELL,180.27654300,43498.00552486,3920.83503171,0.10000000,-47203.41668421,-205779.09518422,손절 — 저가 180.00000000 ≤ SL 180.45700000,TREND,2022-01-27 02:00:00
67030,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,SELL,189439.77060000,41.08822911,3891.87234848,0.10000000,-50969.71956729,-277106.71433706,손절 — 저가 188200.00000000 ≤ SL 189629.40000000,TREND,2022-01-27 02:45:00
68730,423,COMPOSITE_REGIME_ROUTER,KRW-CHZ,M15,SELL,217.12865400,35562.55504587,3860.82485496,0.10000000,-46480.94676246,-355684.32770142,손절 — 저가 215.00000000 ≤ SL 217.34600000,TREND,2022-01-27 03:00:00
71535,432,COMPOSITE_REGIME_ROUTER,KRW-XRP,M15,BUY,753.75300000,10161.40371846,3829.59426850,0.10000000,0E-8,-435578.79688588,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-01-27 22:15:00
71536,432,COMPOSITE_REGIME_ROUTER,KRW-XRP,M15,SELL,748.99425600,10161.40371846,3805.41650901,0.10000000,-55990.52975431,-491569.32664019,손절 — 저가 748.00000000 ≤ SL 749.74400000,TREND,2022-01-28 00:30:00
57857,279,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,BUY,46065019.00000000,0.17384124,4004.00001179,0.10000000,0E-8,0E-8,BUY score=0.50 [MACD:BUY(100) VWAP:HOLD(0) GRID:HOLD(0)],TREND,2022-01-29 01:00:00
65791,404,COMPOSITE_REGIME_ROUTER,KRW-BTC,H1,BUY,46065019.00000000,0.17384124,4004.00001179,0.10000000,0E-8,0E-8,[TREND] STRONG_BUY score=0.80 [MACD:BUY(100) SUPERTREND:BUY(100) GRID:HOLD(0)],TREND,2022-01-29 01:00:00
60323,311,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,BUY,46065019.00000000,0.17384124,4004.00001179,0.10000000,0E-8,0E-8,BUY score=0.50 [MACD:BUY(100) VWAP:HOLD(0) GRID:HOLD(0)],TREND,2022-01-29 01:00:00
60521,313,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,BUY,46065019.00000000,0.17384124,4004.00001179,0.10000000,0E-8,0E-8,STRONG_BUY score=0.80 [MACD:BUY(100) SUPERTREND:BUY(100) GRID:HOLD(0)],TREND,2022-01-29 01:00:00
68731,423,COMPOSITE_REGIME_ROUTER,KRW-CHZ,M15,BUY,218.21800000,35391.98623853,3861.58422650,0.10000000,0E-8,-355684.32770142,[TREND] BUY score=0.45 [MACD:BUY(60) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-01-29 04:00:00
68373,422,COMPOSITE_REGIME_ROUTER,KRW-BTC,M15,BUY,46091045.00000000,0.17256901,3976.94300276,0.10000000,0E-8,-67574.60301640,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-01-29 05:00:00
69391,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,BUY,177.17700000,52298.33333333,4633.03090250,0.10000000,0E-8,1571006.18339270,[TREND] BUY score=0.60 [MACD:BUY(89) SUPERTREND:BUY(50) GRID:SELL(100)],TREND,2022-01-29 14:15:00
69392,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,SELL,176.29253100,52298.33333333,4609.90277521,0.10000000,-55499.18826271,1515506.99513000,손절 — 저가 176.00000000 ≤ SL 176.46900000,TREND,2022-01-29 17:00:00
66379,407,COMPOSITE_REGIME_ROUTER,KRW-ETH,H1,BUY,3226223.00000000,2.45764133,3964.44949230,0.10000000,0E-8,-98777.51846817,[TREND] BUY score=0.40 [MACD:BUY(51) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-01-29 23:00:00
62953,337,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,BUY,3226223.00000000,2.44392367,3942.32137720,0.10000000,0E-8,-154042.33930889,BUY score=0.40 [MACD:BUY(51) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-01-29 23:00:00
62954,337,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,SELL,3198165.63300000,2.44392367,3908.03634553,0.10000000,-76420.42105191,-230462.76036080,손절 — 저가 3197000.00000000 ≤ SL 3201367.00000000,TREND,2022-01-30 08:00:00
66380,407,COMPOSITE_REGIME_ROUTER,KRW-ETH,H1,SELL,3198165.63300000,2.45764133,3929.97201992,0.10000000,-76849.36626240,-175626.88473057,손절 — 저가 3197000.00000000 ≤ SL 3201367.00000000,TREND,2022-01-30 08:00:00
62065,328,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-DOGE,H1,BUY,178.17800000,44018.97191011,3921.60618850,0.10000000,0E-8,-205779.09518422,BUY score=0.43 [MACD:BUY(86) SUPERTREND:SELL(49) GRID:HOLD(0)],TREND,2022-01-30 16:00:00
61793,327,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-DOGE,H1,BUY,178.17800000,44018.97191011,3921.60618850,0.10000000,0E-8,-205779.09518422,BUY score=0.43 [MACD:BUY(86) VWAP:HOLD(0) GRID:HOLD(0)],TREND,2022-01-30 16:00:00
69393,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,BUY,178.17800000,51755.08988764,4610.80920300,0.10000000,0E-8,1515506.99513000,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:SELL(100)],TREND,2022-01-30 19:15:00
66151,406,COMPOSITE_REGIME_ROUTER,KRW-DOGE,H1,BUY,178.17800000,44018.97191011,3921.60618850,0.10000000,0E-8,-205779.09518422,[TREND] BUY score=0.50 [MACD:BUY(100) SUPERTREND:SELL(49) GRID:HOLD(0)],TREND,2022-01-30 20:00:00
69394,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,SELL,176.29253100,51755.08988764,4562.01789421,0.10000000,-106755.44467257,1408751.55045743,손절 — 저가 176.00000000 ≤ SL 176.46900000,TREND,2022-01-30 20:15:00
62066,328,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-DOGE,H1,SELL,175.29652800,44018.97191011,3858.18647099,0.10000000,-134619.22768726,-340398.32287148,손절 — 저가 174.00000000 ≤ SL 175.47200000,TREND,2022-01-30 23:00:00
66152,406,COMPOSITE_REGIME_ROUTER,KRW-DOGE,H1,SELL,175.29652800,44018.97191011,3858.18647099,0.10000000,-134619.22768726,-340398.32287148,손절 — 저가 174.00000000 ≤ SL 175.47200000,TREND,2022-01-30 23:00:00
61794,327,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-DOGE,H1,SELL,175.29652800,44018.97191011,3858.18647099,0.10000000,-134619.22768726,-340398.32287148,손절 — 저가 174.00000000 ≤ SL 175.47200000,TREND,2022-01-30 23:00:00
68732,423,COMPOSITE_REGIME_ROUTER,KRW-CHZ,M15,SELL,217.12865400,35391.98623853,3842.30716718,0.10000000,-46258.01003468,-401942.33773610,손절 — 저가 217.00000000 ≤ SL 217.34600000,TREND,2022-01-31 09:45:00
68374,422,COMPOSITE_REGIME_ROUTER,KRW-BTC,M15,SELL,45880878.19500000,0.17256901,3958.80886402,0.10000000,-44204.02934049,-111778.63235689,손절 — 저가 45812000.00000000 ≤ SL 45926805.00000000,TRANSITIONAL,2022-01-31 09:45:00
60522,313,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,SELL,45749405.79900000,0.17384124,3976.56671668,0.10000000,-62847.15695068,-62847.15695068,손절 — 저가 45624000.00000000 ≤ SL 45795201.00000000,TREND,2022-01-31 10:00:00
60324,311,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,SELL,45749405.79900000,0.17384124,3976.56671668,0.10000000,-62847.15695068,-62847.15695068,손절 — 저가 45624000.00000000 ≤ SL 45795201.00000000,TREND,2022-01-31 10:00:00
57858,279,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,SELL,45749405.79900000,0.17384124,3976.56671668,0.10000000,-62847.15695068,-62847.15695068,손절 — 저가 45624000.00000000 ≤ SL 45795201.00000000,TREND,2022-01-31 10:00:00
65792,404,COMPOSITE_REGIME_ROUTER,KRW-BTC,H1,SELL,45749405.79900000,0.17384124,3976.56671668,0.10000000,-62847.15695068,-62847.15695068,손절 — 저가 45624000.00000000 ≤ SL 45795201.00000000,TREND,2022-01-31 10:00:00
70767,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,BUY,124324.20000000,64.12470209,3986.12614379,0.10000000,0E-8,-44640.12218723,[TREND] BUY score=0.50 [MACD:BUY(70) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-01 07:30:00
70768,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,SELL,122309.16840000,64.12470209,3921.51949326,0.10000000,-137120.94668899,-181761.06887622,손절 — 저가 121800.00000000 ≤ SL 122431.60000000,TREND,2022-02-01 08:15:00
70769,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,BUY,126376.25000000,62.21458218,3931.22279561,0.10000000,0E-8,-181761.06887622,[TREND] BUY score=0.56 [MACD:BUY(82) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-01 10:30:00
64343,358,COMPOSITE_BREAKOUT,KRW-SOL,H1,BUY,131531.40000000,60.88280061,4004.00000008,0.10000000,0E-8,0E-8,BUY score=0.42 [ATR_BREAKOUT:BUY(85) VOLUME_DELTA:BUY(27) RSI:SELL(50) EMA_CROSS:HOLD(0)],TREND,2022-02-01 13:00:00
63673,355,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-SOL,H1,BUY,131531.40000000,60.88280061,4004.00000008,0.10000000,0E-8,0E-8,BUY score=0.42 [ATR_BREAKOUT:BUY(85) VOLUME_DELTA:BUY(27) RSI:SELL(50) EMA_CROSS:HOLD(0)],TREND,2022-02-01 13:00:00
64344,358,COMPOSITE_BREAKOUT,KRW-SOL,H1,SELL,128832.98805000,60.88280061,3921.85656172,0.10000000,-172212.73327729,-172212.73327729,손절 — 저가 128600.00000000 ≤ SL 128961.95000000,TREND,2022-02-01 15:00:00
63674,355,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-SOL,H1,SELL,128832.98805000,60.88280061,3921.85656172,0.10000000,-172212.73327729,-172212.73327729,손절 — 저가 128600.00000000 ≤ SL 128961.95000000,TREND,2022-02-01 15:00:00
60523,313,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,BUY,47836789.00000000,0.16635046,3978.83592754,0.10000000,0E-8,-62847.15695068,BUY score=0.48 [MACD:BUY(66) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-01 23:00:00
65793,404,COMPOSITE_REGIME_ROUTER,KRW-BTC,H1,BUY,47836789.00000000,0.16635046,3978.83592754,0.10000000,0E-8,-62847.15695068,[TREND] BUY score=0.48 [MACD:BUY(66) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-01 23:00:00
70770,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,SELL,138874.86112500,62.21458218,4320.02073010,0.10000000,769344.62544646,587583.55657025,익절 — 고가 139350.00000000 ≥ TP 139013.87500000,TREND,2022-02-02 01:45:00
62067,328,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-DOGE,H1,BUY,176.17600000,43907.27840909,3867.70434050,0.10000000,0E-8,-340398.32287148,BUY score=0.50 [MACD:BUY(69) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-02 03:00:00
65794,404,COMPOSITE_REGIME_ROUTER,KRW-BTC,H1,SELL,47515319.11800000,0.16635046,3952.09759616,0.10000000,-61407.59627055,-124254.75322122,손절 — 저가 47450000.00000000 ≤ SL 47562882.00000000,TREND,2022-02-02 03:00:00
66153,406,COMPOSITE_REGIME_ROUTER,KRW-DOGE,H1,BUY,176.17600000,43907.27840909,3867.70434050,0.10000000,0E-8,-340398.32287148,[TREND] BUY score=0.50 [MACD:BUY(69) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-02 03:00:00
60524,313,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,SELL,47515319.11800000,0.16635046,3952.09759616,0.10000000,-61407.59627055,-124254.75322122,손절 — 저가 47450000.00000000 ≤ SL 47562882.00000000,TREND,2022-02-02 03:00:00
70135,425,COMPOSITE_REGIME_ROUTER,KRW-ETH,M15,BUY,3445442.00000000,2.28501075,3936.43600425,0.10000000,0E-8,-168740.87942464,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-02 06:30:00
70136,425,COMPOSITE_REGIME_ROUTER,KRW-ETH,M15,SELL,3426250.32000000,2.28501075,3914.50940670,0.10000000,-51704.14052151,-220445.01994615,손절 — 저가 3424000.00000000 ≤ SL 3429680.00000000,TREND,2022-02-02 07:30:00
61795,327,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-DOGE,H1,BUY,177.17700000,43659.21468927,3867.70434050,0.10000000,0E-8,-340398.32287148,BUY score=0.50 [MACD:BUY(100) VWAP:HOLD(0) GRID:HOLD(0)],TREND,2022-02-02 13:00:00
60985,319,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-CHZ,H1,BUY,234.23400000,32813.94444444,3843.07073150,0.10000000,0E-8,-401921.34479996,BUY score=0.50 [MACD:BUY(100) VWAP:HOLD(0) GRID:HOLD(0)],TREND,2022-02-02 19:00:00
65959,405,COMPOSITE_REGIME_ROUTER,KRW-CHZ,H1,BUY,234.23400000,34188.03418803,4004.00000000,0.10000000,0E-8,0E-8,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-02 19:00:00
61251,320,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-CHZ,H1,BUY,234.23400000,34188.03418803,4004.00000000,0.10000000,0E-8,0E-8,STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-02 19:00:00
69395,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,BUY,179.17900000,50988.83240223,4568.06400050,0.10000000,0E-8,1408751.55045743,[TREND] BUY score=0.47 [MACD:BUY(64) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-02 21:30:00
69396,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,SELL,177.28853400,50988.83240223,4519.86767348,0.10000000,-105480.58571009,1303270.96474734,손절 — 저가 177.00000000 ≤ SL 177.46600000,TREND,2022-02-02 22:15:00
60986,319,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-CHZ,H1,SELL,232.06869900,32813.94444444,3807.54469814,0.10000000,-78702.68214913,-480624.02694909,손절 — 저가 229.00000000 ≤ SL 232.30100000,TREND,2022-02-02 23:00:00
61252,320,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-CHZ,H1,SELL,232.06869900,34188.03418803,3966.98630769,0.10000000,-81998.37092307,-81998.37092307,손절 — 저가 229.00000000 ≤ SL 232.30100000,TREND,2022-02-02 23:00:00
66154,406,COMPOSITE_REGIME_ROUTER,KRW-DOGE,H1,SELL,175.29652800,43907.27840909,3848.39672952,0.10000000,-46331.32302702,-386729.64589850,손절 — 저가 173.00000000 ≤ SL 175.47200000,TREND,2022-02-02 23:00:00
65960,405,COMPOSITE_REGIME_ROUTER,KRW-CHZ,H1,SELL,232.06869900,34188.03418803,3966.98630769,0.10000000,-81998.37092307,-81998.37092307,손절 — 저가 229.00000000 ≤ SL 232.30100000,TREND,2022-02-02 23:00:00
62068,328,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-DOGE,H1,SELL,175.29652800,43907.27840909,3848.39672952,0.10000000,-46331.32302702,-386729.64589850,손절 — 저가 173.00000000 ≤ SL 175.47200000,TREND,2022-02-02 23:00:00
61796,327,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-DOGE,H1,SELL,176.29253100,43659.21468927,3848.39672952,0.10000000,-46331.32302702,-386729.64589850,손절 — 저가 173.00000000 ≤ SL 176.46900000,TREND,2022-02-02 23:00:00
67473,417,COMPOSITE_REGIME_ROUTER,KRW-ADA,M15,BUY,1321.32000000,6386.28030303,4219.15994500,0.10000000,0E-8,537362.89696708,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-04 11:30:00
71537,432,COMPOSITE_REGIME_ROUTER,KRW-XRP,M15,BUY,750.75000000,10142.32666667,3807.17587250,0.10000000,0E-8,-491569.32664019,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-04 12:00:00
67474,417,COMPOSITE_REGIME_ROUTER,KRW-ADA,M15,SELL,1309.74394500,6386.28030303,4182.19597898,0.10000000,-82329.28795727,455033.60900981,손절 — 저가 1310.00000000 ≤ SL 1311.05500000,TREND,2022-02-04 12:45:00
67031,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,BUY,190290.10000000,40.91696476,3893.04665794,0.10000000,0E-8,-277106.71433706,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-04 14:30:00
69397,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,BUY,171.17100000,52880.80116959,4525.82980850,0.10000000,0E-8,1303270.96474734,[TREND] STRONG_BUY score=0.80 [MACD:BUY(100) SUPERTREND:BUY(100) GRID:HOLD(0)],TREND,2022-02-04 14:30:00
70137,425,COMPOSITE_REGIME_ROUTER,KRW-ETH,M15,BUY,3387384.00000000,2.31195154,3915.73382769,0.10000000,0E-8,-220445.01994615,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-04 14:30:00
68733,423,COMPOSITE_REGIME_ROUTER,KRW-CHZ,M15,BUY,238.23800000,32262.37815126,3843.06222300,0.10000000,0E-8,-401942.33773610,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:SELL(90)],TREND,2022-02-04 20:45:00
68734,423,COMPOSITE_REGIME_ROUTER,KRW-CHZ,M15,SELL,235.05670800,32262.37815126,3791.74420024,0.10000000,-110270.85193682,-512213.18967291,손절 — 저가 234.00000000 ≤ SL 235.29200000,TREND,2022-02-04 21:15:00
71538,432,COMPOSITE_REGIME_ROUTER,KRW-XRP,M15,SELL,745.01024400,10142.32666667,3778.06863233,0.10000000,-65799.72484381,-557369.05148400,손절 — 저가 744.00000000 ≤ SL 745.75600000,TREND,2022-02-04 22:30:00
69398,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,SELL,170.31651300,52880.80116959,4503.23682993,0.10000000,-54215.02378743,1249055.94095991,손절 — 저가 170.00000000 ≤ SL 170.48700000,TREND,2022-02-04 22:30:00
67032,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,SELL,189439.77060000,40.91696476,3875.65020889,0.10000000,-42561.59496102,-319668.30929808,손절 — 저가 188800.00000000 ≤ SL 189629.40000000,TREND,2022-02-04 22:45:00
60165,309,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-BTC,H1,BUY,48329281.00000000,0.16569665,4003.99997930,0.10000000,0E-8,0E-8,BUY score=0.43 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(9) RSI:SELL(12) EMA_CROSS:BUY(3)],TREND,2022-02-05 01:00:00
57695,278,COMPOSITE_BREAKOUT,KRW-BTC,H1,BUY,48329281.00000000,0.16569665,4003.99997930,0.10000000,0E-8,0E-8,BUY score=0.43 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(9) RSI:SELL(12) EMA_CROSS:BUY(3)],TREND,2022-02-05 01:00:00
64755,368,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-XRP,H1,BUY,764.76400000,10471.20418848,4004.00000000,0.10000000,0E-8,0E-8,BUY score=0.50 [MACD:BUY(100) VWAP:HOLD(0) GRID:HOLD(0)],TREND,2022-02-05 01:00:00
59325,291,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,BUY,1356.35500000,5845.50258303,3964.28832800,0.10000000,0E-8,-99179.70324112,STRONG_BUY score=0.80 [MACD:BUY(100) SUPERTREND:BUY(100) GRID:HOLD(0)],TREND,2022-02-05 01:00:00
60751,314,COMPOSITE_BREAKOUT,KRW-BTC,H1,BUY,48329281.00000000,0.16569665,4003.99997930,0.10000000,0E-8,0E-8,BUY score=0.43 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(9) RSI:SELL(12) EMA_CROSS:BUY(3)],TREND,2022-02-05 01:00:00
59109,289,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,BUY,1356.35500000,5845.50258303,3964.28832800,0.10000000,0E-8,-99179.70324112,BUY score=0.50 [MACD:BUY(100) VWAP:SELL(58) GRID:HOLD(0)],TREND,2022-02-05 01:00:00
64963,369,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-XRP,H1,BUY,764.76400000,10471.20418848,4004.00000000,0.10000000,0E-8,0E-8,STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-05 01:00:00
66877,415,COMPOSITE_REGIME_ROUTER,KRW-XRP,H1,BUY,764.76400000,10471.20418848,4004.00000000,0.10000000,0E-8,0E-8,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-05 01:00:00
65505,400,COMPOSITE_REGIME_ROUTER,KRW-ADA,H1,BUY,1356.35500000,5904.05904059,4004.00000000,0.10000000,0E-8,0E-8,[TREND] STRONG_BUY score=0.80 [MACD:BUY(100) SUPERTREND:BUY(100) GRID:HOLD(0)],TREND,2022-02-05 01:00:00
68735,423,COMPOSITE_REGIME_ROUTER,KRW-CHZ,M15,BUY,245.24500000,30980.52653061,3798.90961450,0.10000000,0E-8,-512213.18967291,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-05 07:30:00
68736,423,COMPOSITE_REGIME_ROUTER,KRW-CHZ,M15,SELL,244.02073500,30980.52653061,3779.94542734,0.10000000,-45507.22935484,-557720.41902775,손절 — 저가 244.00000000 ≤ SL 244.26500000,TREND,2022-02-05 08:00:00
67033,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,BUY,201501.30000000,38.47126180,3876.00463267,0.10000000,0E-8,-319668.30929808,[TREND] BUY score=0.48 [MACD:BUY(66) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-05 08:15:00
67475,417,COMPOSITE_REGIME_ROUTER,KRW-ADA,M15,BUY,1396.39500000,5995.71827957,4186.19551350,0.10000000,0E-8,455033.60900981,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-05 09:00:00
64964,369,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-XRP,H1,SELL,840.92823000,10471.20418848,4402.76560209,0.10000000,789124.43858626,789124.43858626,익절 — 고가 846.00000000 ≥ TP 841.77000000,TREND,2022-02-05 09:00:00
66878,415,COMPOSITE_REGIME_ROUTER,KRW-XRP,H1,SELL,840.92823000,10471.20418848,4402.76560209,0.10000000,789124.43858626,789124.43858626,익절 — 고가 846.00000000 ≥ TP 841.77000000,TREND,2022-02-05 09:00:00
64756,368,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-XRP,H1,SELL,840.92823000,10471.20418848,4402.76560209,0.10000000,789124.43858626,789124.43858626,익절 — 고가 846.00000000 ≥ TP 841.77000000,TREND,2022-02-05 09:00:00
68375,422,COMPOSITE_REGIME_ROUTER,KRW-BTC,M15,BUY,51069018.00000000,0.15505463,3959.24384523,0.10000000,0E-8,-111778.63235689,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:SELL(100)],TREND,2022-02-05 09:15:00
68376,422,COMPOSITE_REGIME_ROUTER,KRW-BTC,M15,SELL,50788184.97600000,0.15505463,3937.47161491,0.10000000,-51441.17608824,-163219.80844513,손절 — 저가 50500000.00000000 ≤ SL 50839024.00000000,TREND,2022-02-05 09:45:00
67476,417,COMPOSITE_REGIME_ROUTER,KRW-ADA,M15,SELL,1389.42418500,5995.71827957,4165.29799204,0.10000000,-50146.53642454,404887.07258527,손절 — 저가 1390.00000000 ≤ SL 1390.81500000,TREND,2022-02-05 10:00:00
68737,423,COMPOSITE_REGIME_ROUTER,KRW-CHZ,M15,BUY,259.25900000,29165.34362934,3780.68891200,0.10000000,0E-8,-557720.41902775,[TREND] BUY score=0.43 [MACD:BUY(56) SUPERTREND:BUY(50) GRID:SELL(100)],TREND,2022-02-05 14:45:00
68738,423,COMPOSITE_REGIME_ROUTER,KRW-CHZ,M15,SELL,257.96477700,29165.34362934,3761.81568274,0.10000000,-45288.96312274,-603009.38215049,손절 — 저가 257.00000000 ≤ SL 258.22300000,TREND,2022-02-05 15:45:00
67034,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,SELL,199997.40240000,38.47126180,3847.07621353,0.10000000,-65579.91913619,-385248.22843427,손절 — 저가 200000.00000000 ≤ SL 200197.60000000,TREND,2022-02-05 19:30:00
70138,425,COMPOSITE_REGIME_ROUTER,KRW-ETH,M15,SELL,3722396.27760000,2.31195154,4302.99990324,0.10000000,766313.41738530,545868.39743915,익절 — 고가 3728000.00000000 ≥ TP 3726122.40000000,TREND,2022-02-05 23:45:00
70139,425,COMPOSITE_REGIME_ROUTER,KRW-ETH,M15,BUY,3721718.00000000,2.26914874,4222.56585517,0.10000000,0E-8,545868.39743915,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-02-06 00:15:00
68377,422,COMPOSITE_REGIME_ROUTER,KRW-BTC,M15,BUY,51055004.00000000,0.15429033,3938.64670766,0.10000000,0E-8,-163219.80844513,[TREND] STRONG_BUY score=0.63 [MACD:BUY(100) SUPERTREND:BUY(44) GRID:HOLD(0)],TREND,2022-02-06 00:15:00
67035,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,BUY,210960.75000000,36.49727639,3849.74640010,0.10000000,0E-8,-385248.22843427,[TREND] BUY score=0.50 [MACD:BUY(100) SUPERTREND:SELL(7) GRID:HOLD(0)],TREND,2022-02-06 00:45:00
67036,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,SELL,208712.42865000,36.49727639,3808.71759723,0.10000000,-89716.06972182,-474964.29815609,손절 — 저가 208400.00000000 ≤ SL 208921.35000000,TREND,2022-02-06 01:30:00
